userID,placeID,Cactivity,Cambience,Cbudget,Cchildren,Ccolor,Ccuisine,Cdress,Cdrink,Cinterest,Cmaritalstatus,Cpayment,Cpersonality,Creligion,Csmoker,Ctransport,Raccessibility,Ralcohol,Rambience,Rarea,Rcuisine,Rdress,Rfranchise,Rotherservices,Rparking,Rpayment,Rprice,Rsmoking,averageHoursOpen,birth_year,food_rating,height,numDaysOpen,rating,service_rating,weight
1134,135046,1.0,1.0,1.0,1.0,0.0,67.0,0.0,2.0,4.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,40.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.357142857142857,1991.0,1.0,1.65,7.0,2.0,1.0,52.0
1134,135085,1.0,1.0,1.0,1.0,0.0,67.0,0.0,2.0,4.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,40.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1991.0,1.0,1.65,7.0,2.0,2.0,52.0
1134,135079,1.0,1.0,1.0,1.0,0.0,67.0,0.0,2.0,4.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.9285714285714284,1991.0,1.0,1.65,7.0,1.0,2.0,52.0
1134,135055,1.0,1.0,1.0,1.0,0.0,67.0,0.0,2.0,4.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,67.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,3.2142857142857144,1991.0,2.0,1.65,7.0,2.0,2.0,52.0
1134,132754,1.0,1.0,1.0,1.0,0.0,67.0,0.0,2.0,4.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.857142857142857,1991.0,1.0,1.65,7.0,2.0,1.0,52.0
1134,132572,1.0,1.0,1.0,1.0,0.0,67.0,0.0,2.0,4.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.071428571428571,1991.0,0.0,1.65,7.0,0.0,0.0,52.0
1134,135075,1.0,1.0,1.0,1.0,0.0,67.0,0.0,2.0,4.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,85.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10.071428571428571,1991.0,1.0,1.65,7.0,2.0,1.0,52.0
1134,135080,1.0,1.0,1.0,1.0,0.0,67.0,0.0,2.0,4.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.071428571428571,1991.0,1.0,1.65,7.0,1.0,1.0,52.0
1134,135064,1.0,1.0,1.0,1.0,0.0,67.0,0.0,2.0,4.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,33.5,0.0,0.0,0.0,1.0,0.0,2.0,0.0,6.642857142857143,1991.0,2.0,1.65,7.0,2.0,2.0,52.0
1134,135074,1.0,1.0,1.0,1.0,0.0,67.0,0.0,2.0,4.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,27.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,7.071428571428571,1991.0,2.0,1.65,7.0,2.0,2.0,52.0
1106,135041,3.0,2.0,1.0,1.0,2.0,11.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1930.0,1.0,1.71,7.0,1.0,1.0,65.0
1106,135032,3.0,2.0,1.0,1.0,2.0,11.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,7.071428571428571,1930.0,0.0,1.71,7.0,0.0,0.0,65.0
1106,135028,3.0,2.0,1.0,1.0,2.0,11.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.857142857142857,1930.0,1.0,1.71,7.0,2.0,0.0,65.0
1106,135047,3.0,2.0,1.0,1.0,2.0,11.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,6.428571428571429,1930.0,0.0,1.71,7.0,0.0,0.0,65.0
1106,135052,3.0,2.0,1.0,1.0,2.0,11.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.642857142857143,1930.0,0.0,1.71,7.0,0.0,0.0,65.0
1106,135106,3.0,2.0,1.0,1.0,2.0,11.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,67.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1930.0,0.0,1.71,7.0,0.0,0.0,65.0
1106,132754,3.0,2.0,1.0,1.0,2.0,11.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.857142857142857,1930.0,2.0,1.71,7.0,2.0,1.0,65.0
1106,132856,3.0,2.0,1.0,1.0,2.0,11.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.142857142857143,1930.0,1.0,1.71,7.0,0.0,0.0,65.0
1106,132834,3.0,2.0,1.0,1.0,2.0,11.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,67.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.642857142857143,1930.0,1.0,1.71,7.0,2.0,1.0,65.0
1106,135042,3.0,2.0,1.0,1.0,2.0,11.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.5,1930.0,0.0,1.71,7.0,2.0,0.0,65.0
1106,135039,3.0,2.0,1.0,1.0,2.0,11.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,85.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.285714285714286,1930.0,1.0,1.71,7.0,2.0,1.0,65.0
1106,135066,3.0,2.0,1.0,1.0,2.0,11.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,60.5,0.0,0.0,0.0,1.0,0.0,2.0,1.0,6.857142857142857,1930.0,1.0,1.71,7.0,2.0,2.0,65.0
1106,135085,3.0,2.0,1.0,1.0,2.0,11.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,40.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1930.0,2.0,1.71,7.0,2.0,2.0,65.0
1106,135062,3.0,2.0,1.0,1.0,2.0,11.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,43.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10.071428571428571,1930.0,2.0,1.71,7.0,2.0,1.0,65.0
1106,132862,3.0,2.0,1.0,1.0,2.0,11.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,54.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,6.0,1930.0,2.0,1.71,7.0,2.0,2.0,65.0
1106,135030,3.0,2.0,1.0,1.0,2.0,11.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1930.0,2.0,1.71,7.0,2.0,1.0,65.0
1106,135079,3.0,2.0,1.0,1.0,2.0,11.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.9285714285714284,1930.0,2.0,1.71,7.0,2.0,2.0,65.0
1106,135064,3.0,2.0,1.0,1.0,2.0,11.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,60.5,0.0,0.0,0.0,1.0,0.0,2.0,0.0,6.642857142857143,1930.0,2.0,1.71,7.0,2.0,2.0,65.0
1126,135069,1.0,2.0,0.0,1.0,4.0,67.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.214285714285714,1990.0,0.0,1.63,7.0,0.0,0.0,65.0
1126,135057,1.0,2.0,0.0,1.0,4.0,67.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.285714285714286,1990.0,2.0,1.63,7.0,2.0,2.0,65.0
1126,132830,1.0,2.0,0.0,1.0,4.0,67.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.071428571428571,1990.0,0.0,1.63,7.0,0.0,0.0,65.0
1126,135040,1.0,2.0,0.0,1.0,4.0,67.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,6.642857142857143,1990.0,0.0,1.63,7.0,0.0,0.0,65.0
1126,135106,1.0,2.0,0.0,1.0,4.0,67.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,67.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1990.0,2.0,1.63,7.0,2.0,2.0,65.0
1126,135052,1.0,2.0,0.0,1.0,4.0,67.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.642857142857143,1990.0,1.0,1.63,7.0,2.0,1.0,65.0
1126,135041,1.0,2.0,0.0,1.0,4.0,67.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1990.0,1.0,1.63,7.0,2.0,1.0,65.0
1126,135038,1.0,2.0,0.0,1.0,4.0,67.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.5714285714285716,1990.0,0.0,1.63,7.0,1.0,1.0,65.0
1126,135054,1.0,2.0,0.0,1.0,4.0,67.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,85.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,5.142857142857143,1990.0,2.0,1.63,7.0,1.0,1.0,65.0
1126,135108,1.0,2.0,0.0,1.0,4.0,67.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.071428571428571,1990.0,2.0,1.63,7.0,2.0,1.0,65.0
1124,135054,1.0,2.0,0.0,1.0,2.0,67.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,85.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,5.142857142857143,1991.0,1.0,1.2,7.0,1.0,1.0,51.0
1124,135108,1.0,2.0,0.0,1.0,2.0,67.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.071428571428571,1991.0,1.0,1.2,7.0,1.0,1.0,51.0
1124,135032,1.0,2.0,0.0,1.0,2.0,67.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,7.071428571428571,1991.0,1.0,1.2,7.0,1.0,1.0,51.0
1124,135071,1.0,2.0,0.0,1.0,2.0,67.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,1991.0,0.0,1.2,7.0,1.0,1.0,51.0
1124,135070,1.0,2.0,0.0,1.0,2.0,67.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.857142857142857,1991.0,1.0,1.2,7.0,1.0,1.0,51.0
1124,135069,1.0,2.0,0.0,1.0,2.0,67.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.214285714285714,1991.0,1.0,1.2,7.0,1.0,1.0,51.0
1124,135081,1.0,2.0,0.0,1.0,2.0,67.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.071428571428571,1991.0,1.0,1.2,7.0,1.0,0.0,51.0
1124,135057,1.0,2.0,0.0,1.0,2.0,67.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.285714285714286,1991.0,1.0,1.2,7.0,1.0,1.0,51.0
1124,135039,1.0,2.0,0.0,1.0,2.0,67.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,85.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.285714285714286,1991.0,1.0,1.2,7.0,1.0,1.0,51.0
1124,135050,1.0,2.0,0.0,1.0,2.0,67.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3.2142857142857144,1991.0,1.0,1.2,7.0,0.0,0.0,51.0
1018,135043,1.0,2.0,0.0,1.0,2.0,67.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1989.0,0.0,1.83,7.0,0.0,0.0,65.0
1018,135082,1.0,2.0,0.0,1.0,2.0,67.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.4285714285714284,1989.0,2.0,1.83,7.0,2.0,2.0,65.0
1018,135081,1.0,2.0,0.0,1.0,2.0,67.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.071428571428571,1989.0,1.0,1.83,7.0,1.0,1.0,65.0
1018,135057,1.0,2.0,0.0,1.0,2.0,67.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.285714285714286,1989.0,1.0,1.83,7.0,1.0,0.0,65.0
1018,135066,1.0,2.0,0.0,1.0,2.0,67.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,6.857142857142857,1989.0,1.0,1.83,7.0,1.0,1.0,65.0
1018,135032,1.0,2.0,0.0,1.0,2.0,67.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,7.071428571428571,1989.0,1.0,1.83,7.0,1.0,1.0,65.0
1018,135062,1.0,2.0,0.0,1.0,2.0,67.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10.071428571428571,1989.0,0.0,1.83,7.0,0.0,1.0,65.0
1018,135025,1.0,2.0,0.0,1.0,2.0,67.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.142857142857143,1989.0,1.0,1.83,7.0,1.0,1.0,65.0
1018,135069,1.0,2.0,0.0,1.0,2.0,67.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.214285714285714,1989.0,1.0,1.83,7.0,0.0,1.0,65.0
1018,135108,1.0,2.0,0.0,1.0,2.0,67.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.071428571428571,1989.0,0.0,1.83,7.0,1.0,1.0,65.0
1125,135043,1.0,2.0,0.0,1.0,7.0,67.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1990.0,1.0,1.67,7.0,1.0,2.0,57.0
1125,135081,1.0,2.0,0.0,1.0,7.0,67.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,55.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.071428571428571,1990.0,0.0,1.67,7.0,0.0,2.0,57.0
1125,135076,1.0,2.0,0.0,1.0,7.0,67.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,22.5,0.0,0.0,0.0,1.0,0.0,2.0,0.0,4.928571428571429,1990.0,1.0,1.67,7.0,1.0,1.0,57.0
1125,135050,1.0,2.0,0.0,1.0,7.0,67.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,55.5,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3.2142857142857144,1990.0,1.0,1.67,7.0,2.0,1.0,57.0
1125,135066,1.0,2.0,0.0,1.0,7.0,67.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,22.5,0.0,0.0,0.0,1.0,0.0,2.0,1.0,6.857142857142857,1990.0,0.0,1.67,7.0,1.0,1.0,57.0
1125,135032,1.0,2.0,0.0,1.0,7.0,67.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,7.071428571428571,1990.0,2.0,1.67,7.0,1.0,1.0,57.0
1125,135042,1.0,2.0,0.0,1.0,7.0,67.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.5,1990.0,1.0,1.67,7.0,1.0,1.0,57.0
1125,135063,1.0,2.0,0.0,1.0,7.0,67.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,55.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1990.0,2.0,1.67,7.0,1.0,1.0,57.0
1125,135060,1.0,2.0,0.0,1.0,7.0,67.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.2142857142857144,1990.0,0.0,1.67,7.0,1.0,2.0,57.0
1125,135038,1.0,2.0,0.0,1.0,7.0,67.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,55.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.5714285714285716,1990.0,2.0,1.67,7.0,2.0,1.0,57.0
1125,135062,1.0,2.0,0.0,1.0,7.0,67.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,43.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10.071428571428571,1990.0,2.0,1.67,7.0,1.0,1.0,57.0
1119,134986,1.0,1.0,1.0,1.0,2.0,67.0,2.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,54.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,10.071428571428571,1992.0,2.0,1.68,7.0,2.0,2.0,68.0
1119,135021,1.0,1.0,1.0,1.0,2.0,67.0,2.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,40.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,10.071428571428571,1992.0,0.0,1.68,7.0,0.0,0.0,68.0
1119,135001,1.0,1.0,1.0,1.0,2.0,67.0,2.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,20.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,7.071428571428571,1992.0,2.0,1.68,7.0,2.0,2.0,68.0
1119,132583,1.0,1.0,1.0,1.0,2.0,67.0,2.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.821428571428571,1992.0,2.0,1.68,7.0,2.0,2.0,68.0
1119,132768,1.0,1.0,1.0,1.0,2.0,67.0,2.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,39.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.857142857142857,1992.0,2.0,1.68,7.0,2.0,2.0,68.0
1076,135039,1.0,1.0,1.0,2.0,2.0,67.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,85.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.285714285714286,1987.0,2.0,1.71,7.0,2.0,1.0,65.0
1076,135038,1.0,1.0,1.0,2.0,2.0,67.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,55.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.5714285714285716,1987.0,2.0,1.71,7.0,1.0,2.0,65.0
1076,135027,1.0,1.0,1.0,2.0,2.0,67.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.714285714285714,1987.0,1.0,1.71,7.0,0.0,1.0,65.0
1076,135042,1.0,1.0,1.0,2.0,2.0,67.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.5,1987.0,2.0,1.71,7.0,2.0,2.0,65.0
1076,135073,1.0,1.0,1.0,2.0,2.0,67.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,1987.0,1.0,1.71,7.0,2.0,1.0,65.0
1022,135040,1.0,1.0,1.0,1.0,4.0,67.0,2.0,2.0,4.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,6.642857142857143,1990.0,0.0,1.54,7.0,0.0,0.0,46.0
1022,135033,1.0,1.0,1.0,1.0,4.0,67.0,2.0,2.0,4.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.142857142857143,1990.0,1.0,1.54,7.0,1.0,2.0,46.0
1022,135025,1.0,1.0,1.0,1.0,4.0,67.0,2.0,2.0,4.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.142857142857143,1990.0,0.0,1.54,7.0,0.0,0.0,46.0
1022,135032,1.0,1.0,1.0,1.0,4.0,67.0,2.0,2.0,4.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,7.071428571428571,1990.0,1.0,1.54,7.0,1.0,2.0,46.0
1022,135057,1.0,1.0,1.0,1.0,4.0,67.0,2.0,2.0,4.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.285714285714286,1990.0,2.0,1.54,7.0,2.0,2.0,46.0
1022,135060,1.0,1.0,1.0,1.0,4.0,67.0,2.0,2.0,4.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.2142857142857144,1990.0,1.0,1.54,7.0,1.0,2.0,46.0
1022,135052,1.0,1.0,1.0,1.0,4.0,67.0,2.0,2.0,4.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.642857142857143,1990.0,2.0,1.54,7.0,2.0,2.0,46.0
1022,135038,1.0,1.0,1.0,1.0,4.0,67.0,2.0,2.0,4.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.5714285714285716,1990.0,1.0,1.54,7.0,2.0,2.0,46.0
1022,135081,1.0,1.0,1.0,1.0,4.0,67.0,2.0,2.0,4.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.071428571428571,1990.0,2.0,1.54,7.0,0.0,1.0,46.0
1022,135045,1.0,1.0,1.0,1.0,4.0,67.0,2.0,2.0,4.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,9.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,3.857142857142857,1990.0,1.0,1.54,7.0,2.0,1.0,46.0
1022,135051,1.0,1.0,1.0,1.0,4.0,67.0,2.0,2.0,4.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.428571428571429,1990.0,1.0,1.54,7.0,2.0,1.0,46.0
1022,135073,1.0,1.0,1.0,1.0,4.0,67.0,2.0,2.0,4.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,1990.0,2.0,1.54,7.0,2.0,2.0,46.0
